artist_name,spotify_id,genres,popularity,followers
Dj Tarunn,3EnpUGPdxC970PiM23cBJO,,9,50
Raashi Sood,0ZEiDnkNsdY6IXWUjWuBU2,punjabi pop,43,183230
Ammy Gill,5haYUb5jgBXUG4zVm6lp4Z,,34,9964
Rap by: Hard Kaur,0Gfj0PkjtZRsL13hxNoUuh,,12,6
Krishna,6WPmTGeeoymoVlXVtsCwz7,classic bollywood;filmi,70,3273809
Url,4AGwPDdh1y8hochNzHy5HC,indietronica;metropopolis;nu disco;shimmer pop,56,168565
Kumar Pritam,53YTYlJBnAWfjwHYeZ88JX,khortha pop;nagpuri pop;purulia pop,38,7931
Monica,0zGM73sadbAOBLev02P8LO,latin arena pop;latin pop;mexican pop;spanish pop;spanish pop rock,60,834889
Dinesh Deva,4Ua4p3Sww61q9KJuVjs8ft,,15,710
Varsha Ritu,7g2QOYOB5xvgZ2HGvK7TC0,,24,192
Tata Young,7dJ3pPuDcHLEwhtlZNJKcr,classic thai pop,41,46354
Bollywood Lofi,2HxBUNEBJe2o9KRvDQSgu7,,60,4503
Mia Mont,49WIvZvQmpwkFDggpQGRV4,pop peruano,25,25084
RS Pritam,49XYXABel0NY5etQIeKvzh,,2,23
Kavita Yadav,31vuSYC4KhpVsB97CrP8Uu,bhojpuri pop,42,14918
Virendra Chauhan Nirahu,0KHe9BpM6JubzCmzuiQNuj,,2,18
Suman Gupta,5Q6ooJVTjEY2FsF7EzUftD,nagpuri pop,38,9556
Milan Kindo,1hcvzXiih8i53i4DZ0sNgh,,17,87
Novodita,4NCckW05ZSdKvwSIaGPNgt,,17,3
sajan Oraon,5Iuj5W059x3VBo8OMK6JQz,nagpuri pop,34,5829
Anita Bara,54RBGpcPAvD7Kvjhi7NZXT,purulia pop,42,11136
Manas Pritam,6zw6SZHym8ILuz5lWS79pb,,9,47
Pammi,5imstv16Uz57btzlivDf9d,telugu worship,31,18227
Diwakar Munda,6U2lAx7lznkoEm8UHYbKfR,,13,24
Manita Raaj,3QCvTo1bfvNR6ixXqoVMH2,,23,184
Kailash Jackson,4OeIcC9bqleUsMzRls2SAs,,12,64
Ira Mohanty,31xyu7Ybb0pkisL85vvs7D,odia pop,44,18356
Dipak Premi Pritam,2FaLuLzIfpt8W4S3UOsrE1,,0,7
Appi Prarthi,407t5u1r2iGPGdkZMsfnFZ,bhojpuri pop,19,8711
Vijay Krishna Acharya,73lIPqikyoHyWGMzEjpTQ1,,37,563
Suman,0WpkyIAATl5W540KCSEUwX,tollywood,64,242849
Master Saleem,0BEr6nvOOHQMy53md08n9Y,filmi;sufi,53,104930
Farhid,1bfxFwBzYj2h6M3WMn4cQc,,20,1
Anurag Pritam,0io8f1iYtLf5UNTPsDTwyx,,1,62
DHRTX,5HkDOPNeKbOi4m73KXgWh8,assamese pop,25,2695
Prasurjya Gogoi,0I3TVzq38s7Ij93kYd4Uxh,,0,1
Hesham Abdul Wahab,50iBEPSw6kQ8GQkumXz7XZ,mollywood,66,413013
Shubham Shirule,6beOaVvPVwBvJMHZZox3p1,,37,614
Dj Rink,5JUiZnShJRksnClrI3elTd,,37,5628
JAI DHIR,6T9VTdP8GxXoedKTls26pP,desi pop,42,9295
Arif Lohar,1zs5AOsqD2b0YfmGNfWni4,classic pakistani pop;ghazal;sufi,48,227350
DJ Sunny Singh UK,6J0GYx80AweXTxmUeqgLv5,,30,2786
Amrita Kak,4BTpn8TkJe0FnqlpTY1ZJ2,modern bollywood,56,63126
D.J. Sheizwood,45zqwZfQjBXRhSay88VYN9,,14,102
Tochi Raina,6k6dimE4a6OFnD0HWmkIUW,filmi;modern bollywood,65,204469
Jyoti Sahu,1ezDkXFgGUZOeIZWz2Jzk2,nagpuri pop,39,6379
Kailash Munda,3HlHs7neQbFbu97uoAYrzZ,purulia pop,37,18214
SUMAN GUPTA,5Q6ooJVTjEY2FsF7EzUftD,nagpuri pop,38,9556
MUKENDR GOSWAMI,4ZbJVbaHirLhOSeSsdiul3,,0,0
Priti Payal,091NnjKklnJkSNEJFaTQT4,,0,0
Akashdeep Sengupta,1Taiu6ysv5t5sVhhMYYucf,desi pop;modern bollywood,56,43531
Dino James,45PG2L6Fh2XvYL4ONzpdoW,desi emo rap;desi pop,57,1156089
Shafqat Amanat Ali,5SuRAj1A9FEHj5NxS86YAm,classic pakistani pop;filmi;modern bollywood;sufi,68,3236072
Nikhil D'Souza,39fT56OHEL2E98zDKrqBsC,desi pop;indian indie;modern bollywood,60,162148
Pain Barla,7s6BjqHDarCkSfTM7Wclpk,,2,12
Raj Bhai,5I1yuNHCl1Qh3GrM7grrhs,adivasi pop,37,9150
DJ Suketu,4TfiXd01xLFV0xg8PSCysH,,41,169608
DJ Angel,0EnD0nYxzXzM77mWk5GFmT,,32,108
Abhijeet Patil,5ok8beZ25IgI4dCI4Qvw7h,,11,53
Ritu Pathak,7dlRYB2xNL7gYsiXfSQI1f,modern bollywood,47,158689
DJ Notorious,6UXtWzEh7DSBepGmaq7tXk,,35,28880
Kaushik Dutta,2quD8ApRNVbQgLqGXCTea4,,4,1169
Anjali,4QirDUwZFIIRDP3tL7gB6E,haryanvi pop,57,45631
Rishabh Srivastava,4heuryKQnH5KRfVWO6Rmjl,,22,13683
Geet Sagar,2794Yv56Ut2J2gFz1p7uce,marathi pop,30,1227
Dj Aks,2aL1Wi5q1Tp5WSA88UbQe7,,17,1255
Vivek Hariharan,5KOvzkFqFQBE4r34ebiDXh,,45,8282
Monika,7oP5DXnOMb2Wbe5Yt1aDi9,kleine hoerspiel,55,26914
Ajay Singha,6tDbydAljjt6gbWl7F9yFc,indian instrumental,44,20939
Shahid Mallya,4LnYRxNZVCTsDCO2xKjOn8,filmi;modern bollywood,60,131518
Kamaal Khan,0oXD3gW056DGEfWuEWcs7R,filmi;modern bollywood,55,1724005
Diplo,5fMUXHkw8R8eOP2RNVYEZX,dance pop;edm;electro house;moombahton;pop dance,79,2711002
Mohd. Irfan,3Vpvg75aA0VvRqhThSqvdq,,22,78
Cuca Roseta,5JfkzRrPKWcMQenALP3UKL,fado;portuguese pop,35,33561
Pardeep Sran,4LUGmBDuNtbBZp5naOMEnC,punjabi pop,36,9444
DJ Shilpi Sharma,4j9eRWg63HtY42fWyHtC66,,37,19334
Tushar,324yz9K4ufBcGkcgUhTiHH,desi pop;modern bollywood,50,19129
Antara,2UwDJeoMqYers5Jmm75zm2,filmi;modern bollywood,67,321895
Amit,5mftH8SeGXpILqHYWYyUW7,,25,866
Aaroh,0FkdHz5RBdvLUTBf97WRSo,classic pakistani pop;pakistani pop;sufi,26,219452
Aqeel Ali,0w8SjUGCI7GZgdweXzG5DA,,14,950
Panjabi Hit Squad,3IlSLDQTwlMSGiWDRoJ0Gj,bhangra;desi hip hop,32,68685
Chetas,5TNSXFCNwlq2CfiMcNOCDP,desi pop;modern bollywood,67,54713
Douzi,2elOTj4JyFOFPiZOcn4RNG,moroccan pop;rif,43,673768
Lady Bee,5WuoHUDzojO8oto22ahnwN,bass trap;moombahton,47,21662
Sonic Sage,4Ee89387zQvHMTHEIwjwMy,,5,3
Pragya Dasgupta,4GYA4XRktJKOgy4ndFNcH9,,3,653
Aliff Aziz,5lsnCehMgZLY9UfQa7STMy,malaysian pop,28,50573
Kilafairy,4x2VUYOX7wMuZp7D9UcGje,,7,204
Aroh,04yw6jIldqUYBFzYkYILat,,41,7274
Shashwati,4wTPf7ZMIMz3CZSbtGYWGt,,13,52
Sachin,1mBydYMVBECdDmMfE2sEUO,filmi;gujarati pop;modern bollywood,83,4008797
Jigar,1mBydYMVBECdDmMfE2sEUO,filmi;gujarati pop;modern bollywood,83,4008797
Intense,0OS0NZnK7TGIAWx8MkWNFN,punjabi pop,69,476866
Teflon,7362Tj1IkoHp7oWveGTf51,,46,3238
Varun Dhawan,1P0xN5daAiUEebg0m8pY2O,modern bollywood,50,196924
Vayu,5LrOikR4dNgBA8JwZO68NE,modern bollywood,57,61131
Jigar Saraiya,48RCl7AbbfhC60EN8a80Op,modern bollywood,64,162769
M. M. Kreem,12l1SqSNsg2mI2IcXpPWjR,vintage tollywood,62,2630773
Pravesh Mallick,7KkXMWm8xdafnzymUO9Dte,maithili,40,4311
Prem Hardeep,4ZPpGYjIb5caOhHhQANO8P,,53,34598
Sachin Sanghvi,30wJusyU4fVHzMW3m8Zodc,gujarati garba;gujarati pop;modern bollywood,55,73295
Sanjeev Chimmalgi,2lIa9vM5j0VEobiz4TnCqp,hindustani vocal;indian classical,28,545
Ajay-Atul,5fvTHKKzW44A9867nPDocM,filmi,67,3833280
Ajay Gogavale,0vkpFzbSTmwPuGGnhsblFI,marathi traditional,62,768555
Amar Arshi,3f7Qfkua3IcRpUFzUaUnrX,bhangra;punjabi pop,52,267266
Atul Gogavale,2muHoS1rv7HcYG5hqW0Zob,,42,11800
Babu Haabi,4IyAy97hU9enpp9BwlksXC,,32,1111
Bhanu Prtap,7CkL9aPMh7qcumgdpnA85D,,25,69
Chirantan Bhat,1Fp2NbOlCFFrrkc29QbhBC,,34,12152
D Soldierz,2iMLFmSsfgkQjyIg8Y6QVj,,26,1727
Indeep Bakshi,0Te1QGD9jtzrxPa8nie9OQ,modern bollywood,54,19263
JAM8,2OmfdBdL7q9oqrSrls0Pzw,,42,410
Babbu Maan,2ENaPFnsKa9MlutVokd6es,punjabi pop,60,2577612
DJ Aqeel Ali,4ianiMG2rrX6QatZZkL5MS,,6,1
Suhail Kaul,42jgHGbOryNOmlSgJPGljN,modern bollywood,30,1536
Sultana Nooran,3eGOrawJUSt0rdW3ifPeNG,,23,767
Abhijeet Sawant,4Wil7eB65FIL818mwO5dIc,filmi;modern bollywood,48,1476384
Nikhil Paul George,7HHLBC9hUb55SDUcBlM8FQ,modern bollywood,45,108130
Sanjeevani,58MHqzMYj4y4hs53HGz7zF,mantra;marathi devotional,37,53916
Style Bhai,6q6Ngi35NpLQaXfmGnJlwq,,31,1656
Akhtar Chinnal,0rCstvhcy1BZyDomzN0YPE,,51,1454
Asrar,2pLpp8LjPF5qJAj8T3zzPn,classic pakistani pop;pakistani pop;sufi,39,69917
Imran Aziz Mian,5rCUitDe30PFI7U9TxVIM1,,35,1303
Adel Ebrahim,54orihTp212ScJ6Ldx71QL,khaliji,45,40566
Arjun Iyer,78U9b4M1YRrSdox0rwAvK4,,0,2
Suchi Kumar,4sGJV9ClSQkKQxfHPDfaqE,,21,44
Alam,5dgxOe7kmKJUw5TnIIYLJz,,4,42
Jaazy B,4ZadBuDAEY1gCQ1dJXf2DZ,,7,230
Ishq Bector,5xsanGAiHVj83CD8AQelUM,,35,5756
Farhan Akhtar,0XL6ie7a0NY5FM05b9Rn5L,filmi;modern bollywood,58,4051223
Diva,1d4uM0g9449nE9TV5KeWch,clap and tap,31,21433
Naya,0WJwmqZeoZcRGWna60X90t,hinos ccb,44,42312
Abhishek Nailwal,675hcJRb1t0NrS2SmDsSqz,,24,3152
Saba Azad,3e0EOxOZYDZX87m6oTOXOt,,35,12021
Rap Lyrics by: Ashish Patil,3li0xOzOT90tyTkSzgPcwi,,0,3
DJ Raj,4IpT2nXFboZW8oXKt0nCqk,electro latino,15,5867
Muazzam,2HRUxGGvyo4L9mJwMSQpd3,,43,397
Rizwan Ali Khan,1NZmeXpUniRdDTTuKsTXEr,,38,891
Barbie Amod,5kUIbepyatUILN8QNg5k9k,,28,40
Hamsika,35jsUTwBj5cW9GuNB7Xp61,modern bollywood,62,26538
Joi,4AGwPDdh1y8hochNzHy5HC,indietronica;metropopolis;nu disco;shimmer pop,56,168565
Subhajit Mukherjee,6c36WqxKaU3FreTxb3Ryzq,,12,67
Malini Awasthi,4af9dUIG89GAuEsy6Se3F1,bhojpuri folk;bhojpuri pop;indian folk,29,22637
Aishwarya Nigam,4kkFeWZDJDfSqNFeMmyze9,,33,1383
Ashish,6LxqjBhtD90louGSJgyjLn,,47,28265
Jazzy B,25bvyjHJAszeSV3q0TmEhY,bhangra;classic bhangra;punjabi pop,59,1567012
Boman Irani,5WJeXR9bK1uONIf6PBACIu,,13,84
Aayush Phukan,6CJtvEs06aTzlfsSyxwbmK,,4,1
Priyani Vani Panditt,3ZjqqgZQ6iRWu3YZYISLB8,,16,813
Shyamantan Das,5FZCmCXMPtDhFNFwQKTIjV,,6,12
Deepak Pandit,2BZwCL3KVpmgrRmowHlU6B,indian instrumental,37,6896
Paras Nath,01CtjxjRRR2qw4CWGWcLoF,indian instrumental,46,12755
Somu Seal,4aoAq8BbpX06OhbmrIFBY4,indian instrumental,25,2643
Pankaj Kapur,2o8YweTDrUygJuPWOFDN62,,27,868
Hans Raj Hans,5cEE1pTgDhFe8QuigmqxJF,himachali pop;modern bhajan,65,1370693
DJ Khushi,6xElGyunMSlnuJ2vabDUWA,,36,3417
Yashita Yashpal,1WMiiC9UweHYvLSjh5DaMm,,14,209
Wadali Brothers,293XZCVDsIPWXKfieaHLuX,filmi;ghazal;qawwali;sufi,31,451058
Mauli Dave,6ae2D7027IqzKCekbnG21O,,19,33419
Kiron Kamath,3vpOyA0tCb8IhOzpRQ1tGG,,9,3
Earl Edgar,42hSYLTMRQgvLZnE1E5YyS,,49,18518
Abhishek Bachchan,7e6AfoPhtlBJGQ9iNMAckD,,42,73028
Ayush Phukan,4t9I9OVcr3BobpCWEeAkQd,,6,6
Karsan Sagathia,4zhIkiQG4uwX1aglCB89fQ,gujarati garba,37,35377
Lehmber Hussainpuri,7w4cOzDZ5rfomlKHfunmbV,bhangra;classic bhangra;punjabi pop,53,448805
Apeksha Dandekar,6sI2xtAYwMDhMpbrBTtY2I,,28,4923
Roshan Abbas,0kv33KNaw4sRROiZrxKXmS,,0,2
Hyacinth D'Souza,5a1k9i5KzLwmocYhbNlge1,indian instrumental,34,92322
Mannan Shaah,7N2dclX5B3iviso9v9TlUT,,38,6349
Sukhvinder Singh,3HFv9HlxedRJ7pr8Bhq89z,,30,298
Tejas,4ZCLW0wjXKywrk4nB5XENP,ballet class,39,8877
Arish B,70iTcv5BizQKLzcM8KLeuo,,15,73
Dot.,4AGwPDdh1y8hochNzHy5HC,indietronica;metropopolis;nu disco;shimmer pop,56,168565
Vedang Raina,1X95l2wU2j5wskoTNOwfLB,,47,6016
Prasoon Joshi,0e7Xsukwik0zDaqCcSvJTg,modern bollywood,60,101814
Loy Mendonsa,1KIKn2xA1mgC7uJTcS1hEU,modern bollywood,59,55947
Rap: Written & Sung by BOHEMIA,2lnkb5XRNcfEbw3QI36Tzg,,0,0
Rasika Chandrashekhar,1yzvSS7x7BdBHi1tcfbqIP,,0,0
Tanishk S Nabar,4AC1AyjDXp0VWoEoq4vCSW,,3,3
Chaitanya Prasad,3atkL177PZeKsF3aLyWYRf,,32,13824
Farid Hasan,5VS1XKT1Og8hCqS5n7MyLZ,,23,231
Mohammed Aman,1mfkISQy4OfXQjdV46x6Yf,,23,239
Ajoy Chakrabarty,6Xg6qVSMnpyFFBf8mtuUrR,hindustani classical;hindustani vocal;indian classical;khayal,29,62396
Mame Khan,2K4pcxTMiwnKoVvdAr5pwD,indian folk;indian indie;rajasthani pop,47,67611
Ravi Mishra,1YDHJp6tlLwbVaqL0qZ6Qx,,21,465
Prateek Kuhad,0tC995Rfn9k2l7nqgCZsV7,desi pop;folk-pop;hindi indie;indian indie;indian singer-songwriter,64,1051275
Alyssa Mendonsa,279ZItWl3nzCaO4SJJdzAN,modern bollywood,58,65463
Lauv,5JZ7CnR6gTvEMKX4g70Amv,pop,77,6419000
Lijo George,5TNSXFCNwlq2CfiMcNOCDP,desi pop;modern bollywood,67,54713
Ehsaan Noorani,4na0qp0OdQpQSChmpDM1L5,,36,691
Hemant Brijwasi,11BXjsOWoC85qAKxr1h0NX,,19,1161
Sahil Akhtar,4gyOMCm7WGbBb1TGCepu7p,,41,828
Shehnaz Akhtar,7azsQVtLmCegdKPs8a3bpi,,42,4574
DJ Kamya,1pNkKYqHROeIMr78yHunHf,,1,6
Sujata Bhattacharya,63gr7tdupR56177ARreusx,,47,19380
Jatin-Lalit,4YgUVg4p7xtMOrOS4GjiJZ,afghan pop;chutney;classic bollywood;filmi;modern bollywood,70,378246
Aadesh Shrivastava,4tma2wxDchrifG8Pflic4Q,classic bollywood;filmi;modern bollywood,46,379419
Rasika Shekar,0v8Vu84KyjZUxCD1P8LpDp,tamil indie,30,1646
Rap by: Jaaved Jaaferi,1Re7a26NV9qEBAPX1Kfejo,,10,2
Pratik Rao,0E0MzlJCol1vlWc9ggLWCM,,1,7
Uday Benegal,4UUhpxk7Znfhj3DfZycudP,,29,226
Surj - Goldkartz,5m1RBGtfcPt3TvDtZktDN6,,0,0
Ranjit Gill,0ETNWjWj8ovQhQRdRX3pid,,2,10
Yusuf Mohammed,5XWfOrZhMMjoBTKcAgtFxe,,54,5790
Vajid Ali,3cXNzZYIOUpv22w4iJm42t,,54,136
Tubby,1AMMMSq3rJdZtFGnBXEkz7,dub;reggae;roots reggae,43,120857
Sanjay Wandrekar,4OuvAbDMwrP6XdKGiwLqwT,,22,10026
Tarun Sagar,2aQwTlkoTyIPVAxSf5CXEe,,46,14036
Gaurav Gupta,4vsLzOkbBFqjPPUFE2RrHq,,4,45
Rehaan Khan,6W3DmzmlRk8hkP4FU9Px9O,,30,2
Mani Mahadevan,4wFIDH8sSOONn9WMutLY4P,,6,8
Hrishikesh Kamerkar,2ScHxvyRvvGRGfdUgB7K26,marathi pop,44,20289
Vivenne Pocha,41nlNuhI0awyEu4qbFz7ud,,16,11
Sneha Suresh,6YWLFb0XVqfaCONbJvUJM4,,25,219
Varsha Singh Dhanoa,2cnUcVqQnQyVJnQLoNNZI5,,35,13681
Rahul Pai,0iByQOkheGQaW823yagplF,,24,295
Ruchika Chauhan,3k3paMystfZe21Vjgj8bo1,,15,83
Deesi Madana,4cbc3s1bbhTafkjfUuKmZT,,1,2
Raj Barman,5qERXbPWPdUePjrAW00vuU,bangla pop;desi pop;modern bollywood,49,807218
Ruchika,5NgijFuMvkarmVkTpCnwjE,haryanvi pop,57,326140
Osman Mir,20w1cujlzVI3LA0dItmMg1,gujarati garba;gujarati pop,52,175313
Aamir Mir,2HKugUQUEhJYeVkgveEfH6,gujarati garba,26,3990
Mast. Ali,1VmoR1FHHQBmTxnVnTJKDI,,14,741
Sharvi Yadav,30DC0uyycct5LGcqhzE6a3,,60,21702
DJ Paps,0unmY9VZ8sBpQDx2wfGv7V,,19,69
Swathi Bekkera,0YZEc9fJzY5IqaYMbJNX6O,,3,144
Habib Faisal,5vrekmDllMr5z3wHLRjusJ,,43,179
Ravi Ra,4zCH9qm4R2DADamUHMCa6O,desi hip hop;filmi;tamil hip hop,85,35010297
Priyanshi Srivastava,1Vt7a0YpqiUoIcWnIiLXMo,,26,69831
Sant Kabir,1cIllQsrfU4KhFyck9XhN1,,26,388
Dipakshi Kalita,5H2VH9Htkxxn4hKxzt0juD,,25,1194
Jigardan Gadhavi,4F5GXhGMlllYsj1D7MufXL,gujarati garba;gujarati pop,50,407824
DJ Lloyd The Bombay Bounce,50vOAX1GPlGTgRJhlyxdEx,,1,8
Ishani Dave,7w9TurSXldupOY4ZSF4e0K,gujarati garba;gujarati pop,41,63484
Jazim Sharma,5tUNLzDOTfdJ3WNBhNAJMB,,32,2455
Sinista,6DSQCfNFHMop2ShGmzlf87,,8,0
Siddharth Amit Bhavsar,2DQZm7ErqpqiT4nxF9i4a2,gujarati garba;gujarati pop,49,81601
Joi Barua,1UdYhDdrXVNJMAKghjdU6v,northeast indian indie,50,33606
Axonn,4RTnzVmBI3XDDZmfhpw5FL,indian lo-fi,17,7138
DJ Perch,51OB9IJvJ2geSA8PrbLxOF,,1,3
Anand Bhaskar,4aykldlxvwj6cRQfhbfNMO,,43,8207
Kishore Kumar,0GF4shudTAFv8ak9eWdd4Y,classic bollywood;filmi,76,13465630
Iulia Vantur,2zLJk6hSb9TMtU8XZ6Ne7t,,36,9646
Sajid,3qdu3XhzSzkRhbwdFKnSuw,filmi;modern bollywood,56,3275970
Deeksha Toor,1vtqfNWgqE0nTEGXHr8dph,,26,2222
Harrdy Sandhu,4ITkqBlf5eoVCOFwsJCnqo,desi pop;filmi;punjabi pop,67,8898161
Shashi,207e202Dz3barZ9ij9jGpR,tamil hip hop,42,5084
Sumedha Karmahe,4MEdY6uFLSNWHq4kKrDx4j,,53,16892
Nadeem Shravan,0xHXoShMJw3xDArjL8IHtt,classic bollywood;filmi,48,265880
Nilesh Ahuja,7BTWFChvstLB6ZCvuiUaZV,,51,11214
Raj Mehta,3lpkrNjTKAlCqZLYtdSgN4,,18,3
Delraaz Bunshah,4vuS8QLzsii2BRiXNnTGTx,,29,137
Bhanwari Devi,6RfL3Lrs19ix7ivYghrBKr,,11,967
Krishan Kumar,34II7oUvIidroqJN7BcUEW,,7,328
Kirtidan Gadhvi,7odYFkW15De3A7aAuk5x9h,gujarati garba;gujarati pop,49,478842
Goutam Das Baul,1Dnb1obLBNkVoSSKkcl9RO,,8,1551
DJ Amit B,4uLa5aWQhapYFtyyCt6DQJ,,19,797
Nagesh Morwekar,6wrZz5XkWU3Qd0LJ2qCenz,marathi pop,38,21807
Sharmistha Chatterjee,4gBSd2IGLsBWADcdVISGLC,,30,885
Neeraj Arya,20QVF5WX7muxbyI8JqyRqo,,20,3673
Devenderpal Singh,1jN2Fv5V6wFOU6wRNEod4T,,33,1703
Talha Siddiqui,3oSgH2W9QQhUnYm2qhBcIY,,16,80
Alaa Wardi,3tTXwO40pkZrwNLMC2rfGL,arab alternative,28,41604
Gowry Lakshmi,4blvZzRIyEsRBhT7lPEVqT,mollywood,34,3713
Farhan Saeed,1W67L8OH9z7C3b9YJJbVYq,classic pakistani pop;pakistani pop;sufi,53,647232
DJ Dholi Deep,27rFjXx2vCWhy08DXuK3iL,,22,3519
DJ VKEY,778nyUy48sVbv1N0glr2hD,,10,270
Nikita Ahuja,1N9scLdWZukQAQ0p4ZeUUx,,27,1486
Smeet Sontakke,4yuRMqYPIfp0qwHzVEhRhO,,0,15
Shellee,5DJ2ZMr3PC7eTtYAZLOP4n,,50,29812
Ammy Virk,2RlWC7XKizSOsZ8F3uGi59,punjabi pop,65,10091987
Vijay Yamla,3z4wnCY599Q4jFaf8vM3Dh,,17,216
Suhas Sawant,207RTvBdCGzcjYEBsXTNIl,,20,34
Bhanu Pratap Singh,3KtJbwiabjzycVtXywzErR,,20,1256
Sikander Khalon,54dBx7IoGjlsklAQyhcLxp,,14,10
Rani Kaur,5afuhdaKVnvAapV05465qJ,,13,146
Anita Gandharva,2Rj5LY2Ga9oVJypMA0xzta,,11,10
Meghna Mishra,3vJxJcGRIPwNnWnZwO4vmq,modern bollywood,34,8276
Vaishnavi Mishra,6e9ILhRy8CbAlNjjih7FLj,,11,92
DJ Paroma,113xiBFsy2OR2VlIiSQnyA,,35,1418
Alia Bhatt,1KccfGBzQmZIU6kehTWwIo,modern bollywood,47,348838
Sidhant Mago,3LpzLRTrNjgxqGVI0SjJ7Q,,9,103
Toshi,0FJz7XR37hH69traaHLijA,filmi;modern bollywood,66,1829513
Madhav Krishna,7gwFyiyf28jkTxi4NJc82e,,35,956
Manjeet Singh,0704uOGt0Aft7Xq019VVAN,,34,2934
Nindy Kaur,7E9wGxw32KF4mY8l6w9iF0,desi hip hop,40,8675
Raja Hasan,6ID2zdEFxXLChwiqQzf3ZA,rajasthani pop;sufi,51,25725
Sasha,4xnihxcoXWK3UqryOSnbw5,alt z,71,1618838
Yashita Sharma (Rap Lyrics and sung by: Peter Muxka Manuel),0Hr4b91gLxhrz63gpvNwxg,,1,3
Sandeep Thakur,1hbZyEfSrpNLVS9P1XsDUO,indian violin,23,5617
Jaggi,65zaftDLgoj6AAEpkAp1pA,,35,2899
Dhruv Sangari,6VGfXWL2EDRPXa6BcfuCyO,sufi,17,666
Chandana Bala,229U8W2owEe3012apvgbwb,,30,1015
Altaf Raja,57FWjr32rSTzLcG5DIowkb,classic bollywood;filmi,52,535221
Mustafa Zahid,71oGOxg5ez52Hh1Ye41A98,filmi;modern bollywood;pakistani pop,65,4360413
Adnan Dhool,4XTiRlcZr4ACFHAXgV34Sc,pakistani pop,52,48635
Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,modern bollywood,51,158355
Momina Mustehsan,7J2gs5q2wLq6lU4q4wkyuV,classic pakistani pop;pakistani pop;sufi,57,732756
Munna Dhiman,1O28bVRkPvixiMo2yS80O1,,15,16
Brijesh Shandilya,3gdKEsvYBUHdtLMmECIN4q,modern bhajan;sufi,53,32567
Hricha Narayan,7mQIK0lZ3Q4h2w4Dcl54ou,,0,14
John Abraham,4jjFGwZeoNCgtKuK37cn30,,19,74127
Dj Bravo,7o7dBZ5M9otfujBiv6q4b4,,31,1143
Harshi Mad,6IeBptsIvWjxQYfTVIebdf,,9,64
King Guru,5guWRMBbxErzvz11GlmTWF,,17,2028
Ali Quli Mirza,5tCVWAczftmj4Ca9p6RJmj,,50,9494
DJ Harshavardhan,3zbt3xDNaHLHcyxTRpkT1M,,0,6
Dew Drop,4sFmCEacLcRnuR0lJLNcDe,,0,13
Amrita Talukder,4k4ezAbTQVZtfPaeG15ByK,,7,737
Parivesh Singh,0dK5WT1bTpvfNi8EoKp20I,,4,21
Kabir-Athar,0Wc3cbtYiA2wgNwaPQzpTm,,0,120
DJ Sidd,5IkUAY8WDrYt1RYL2TrABz,telugu remix,15,1934
Kunal Mahajan,1ILbEfWIAqFYUOFUfKCisy,,0,0
Prince Dubey,3bs0mT7GMaduAPHu1oWJwq,,38,748
DJ Alvee,2tuENzb8dR3UeQWs3q3ojk,,0,53
Vivek Kar,1abe395cgFzPVMgzrI5QHE,,37,4320
Ankit Tiwari Rewa,7B1zmT8I2uHk1tpOMUcnn7,,0,0
Aniket Shukla,4FDtRL3oDJNggf5ABZcVEe,,34,3180
Tanzeel Khan,64Bnlany1OG6esdJyOxyey,desi pop,44,207174
Karishma Sharma,6UPyxI2gQUof7OAqPpcFgg,,12,152
Anshul Seth,5ALfwVdKUiROCzRBZmaDbU,,7,119
Sayam Qureshi,3yFom2naYk2L8mYZNivPcU,,4,65
Mohit Manuja,3F1aDbfBZf6RXYV09Ffscq,,1,269
Anup Jalota,3kzGeGPP5gd5KAMm6QggHV,bhajan;classic bollywood;filmi;ghazal;hare krishna,51,515166
Suvarna Tiwari,1Uy4rDTdXHBBSAjDTOKoRC,,56,1271
Sanjeevani Bhelande,58MHqzMYj4y4hs53HGz7zF,mantra;marathi devotional,37,53916
Ali Merchant,5isjFRA5QMfArVpSLKKiOo,,22,454
Rabica,7JvI3rxourVbaMmZT382fk,,17,163
Rabica Wadhawan,7JvI3rxourVbaMmZT382fk,,17,163
Ashish Bisht,7pp2Z4AWxzZYF7kdfvvYt7,,2,6
Jaan Nissar Lone,61d8y45wk2tqiXKcebtev7,kashmiri pop,25,3560
Tara Sutaria,6rOmL22Rvtv9INMpxfLluj,,42,14987
AFTERAll,1Hew6hpsPVoH8J7yBR6cJD,,13,4761
ICONYK,53jFDJeDG6WGvjeiuw8RAE,,26,3153
Terence Lewis,73sQBf8NrYEAD0j0n06hpy,,9,36803
Mahii Singh Rajput,21yZjay6HCYq1pFlPgjJNr,,4,21
Asim Riaz,0uPcaDPyjSJPlCiYTZWQ1V,,40,14521
Priya Singh,6a5KdTA4zpapsLLfyiNk0M,bhojpuri pop,65,196794
Shilpi Raj,12HVwm3qt6gOkKhDoj00m4,bhojpuri pop,73,754279
RANI,14YzutUdMwS9yTnI0IFBaD,compositional ambient;neo-classical,60,288730
Nidhi Yadav,5qXUFMrYyysCqUuppgn3wP,,8,143
Rani,14YzutUdMwS9yTnI0IFBaD,compositional ambient;neo-classical,60,288730
Baba Briz Mohan Das,4SJjFnTzCKW2qxgPl6REDv,,0,0
